BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
312635,24, RESOLVED, WORKSFORME,4,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
469765,320, RESOLVED, WORKSFORME,15,4,3,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > INCOMPLETE > --- > INCOMPLETE > FIXED > WORKSFORME, , 
601899,8, RESOLVED, WORKSFORME,11,5,5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
340691,189, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
790325,229, RESOLVED, FIXED,4,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME > FIXED, , 
348886,15, RESOLVED, WORKSFORME,6,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
473591,0, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
341152,629, VERIFIED, WORKSFORME,10,4,3,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
829903,60, RESOLVED, WORKSFORME,7,5,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
349080,118, RESOLVED, WORKSFORME,4,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
267186,770, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
303087,2, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
334529,68, VERIFIED, WORKSFORME,4,2,1,NEW > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
625509,684, RESOLVED, WORKSFORME,6,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
248621,96, RESOLVED, WORKSFORME,5,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
844537,107, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
269546,263, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
360915,28, RESOLVED, WORKSFORME,2,2,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
424235,403, VERIFIED, WORKSFORME,3,4,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
317166,1, RESOLVED, WORKSFORME,7,4,2,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
477211,208, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
336085,29, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
341984,564, RESOLVED, WORKSFORME,2,1,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
844662,21, RESOLVED, WORKSFORME,3,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
349911,1, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
270825,736, RESOLVED, WORKSFORME,7,8,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
361171,25, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
428621,305, VERIFIED, WORKSFORME,2,2,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
337173,50, RESOLVED, WORKSFORME,4,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
367443,2196, RESOLVED, WORKSFORME,5,5,6,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
342643,2454, RESOLVED, WONTFIX,15,7,10,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WONTFIX, , 
434667,6, VERIFIED, WORKSFORME,4,2,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
322026,347, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
519112,27, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
342788,21, RESOLVED, WORKSFORME,1,1,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
338043,1205, RESOLVED, WORKSFORME,2,2,0,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
343957,319, RESOLVED, WORKSFORME,7,5,5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
338172,830, RESOLVED, WORKSFORME,9,5,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
339522,2476, RESOLVED, WORKSFORME,6,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
