BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
237754,469, CLOSED, WORKSFORME,5,3,1,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
238287,463, RESOLVED, WORKSFORME,6,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
238518,649, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
241073,35, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
241818,621, RESOLVED, WORKSFORME,6,4,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
243164,477, RESOLVED, WORKSFORME,6,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
243177,421, RESOLVED, WORKSFORME,3,2,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
244940,405, RESOLVED, WORKSFORME,8,2,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
245022,403, RESOLVED, WORKSFORME,4,3,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
246405,132, RESOLVED, WORKSFORME,3,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
247576,379, RESOLVED, WORKSFORME,5,3,3,NEW > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
251941,342, CLOSED, WORKSFORME,6,3,1,NEW > RESOLVED > REOPENED > RESOLVED > CLOSED, --- > NOT_ECLIPSE > --- > WORKSFORME, , 
254659,20, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
255185,321, CLOSED, WORKSFORME,2,1,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
