BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
138109,191, VERIFIED, FIXED,2,2,0,,,
138112,236, RESOLVED, WONTFIX,1,1,0,,,
138140,1, RESOLVED, FIXED,1,2,1,,,
138152,140, RESOLVED, FIXED,10,2,0,,,
138187,7, VERIFIED, FIXED,3,3,1,,,
138368,420, RESOLVED, WONTFIX,1,2,0,,,
138402,6, VERIFIED, FIXED,3,2,0,,,
138405,0, RESOLVED, FIXED,1,2,0,,,
138414,286, VERIFIED, FIXED,6,2,2,,,
138421,421, RESOLVED, WONTFIX,1,1,0,,,
138437,0, VERIFIED, FIXED,4,2,0,,,
138460,0, RESOLVED, FIXED,1,2,0,,,
138493,459, VERIFIED, FIXED,15,3,3,,,
139157,3, VERIFIED, FIXED,3,1,0,,,
139196,741, ASSIGNED, (null),2,2,0,,,
139358,6, VERIFIED, FIXED,3,3,0,,,
139693,3, VERIFIED, FIXED,5,4,0,,,
139882,413, VERIFIED, FIXED,9,6,1,,,
140796,344, ASSIGNED, (null),1,1,0,,,
140797,113, VERIFIED, FIXED,4,2,0,,,
140966,343, ASSIGNED, (null),3,2,0,,,
141002,0, RESOLVED, FIXED,6,4,2,,,
141023,4, VERIFIED, FIXED,12,4,3,,,
141142,35, ASSIGNED, (null),0,1,0,,,
141415,32, RESOLVED, FIXED,3,1,0,,,
141498,11, RESOLVED, FIXED,1,2,0,,,
141749,122, VERIFIED, FIXED,7,4,1,,,
141783,35, RESOLVED, FIXED,1,1,0,,,
141946,2374, ASSIGNED, (null),8,3,4,,,
142488,124, VERIFIED, FIXED,3,3,0,,,
142903,113, RESOLVED, FIXED,3,2,0,,,
142960,112, RESOLVED, FIXED,4,2,0,,,
143289,35, RESOLVED, FIXED,1,1,0,,,
143808,97, VERIFIED, FIXED,3,2,0,,,
144067,107, RESOLVED, FIXED,4,2,0,,,
144130,94, VERIFIED, FIXED,11,4,1,,,
144367,93, VERIFIED, FIXED,6,3,1,,,
144616,384, RESOLVED, WONTFIX,2,2,0,,,
144655,0, RESOLVED, FIXED,1,2,0,,,
144725,91, VERIFIED, FIXED,2,2,0,,,
145411,134, VERIFIED, FIXED,17,5,6,,,
145554,0, RESOLVED, FIXED,2,2,1,,,
146075,19, RESOLVED, FIXED,6,2,2,,,
146266,144, VERIFIED, FIXED,3,1,0,,,
146606,79, VERIFIED, FIXED,5,3,0,,,
146833,84, VERIFIED, FIXED,10,2,1,,,
146847,100, RESOLVED, FIXED,2,1,1,,,
146915,12, RESOLVED, FIXED,1,2,0,,,
147439,87, RESOLVED, FIXED,6,2,1,,,
148256,363, RESOLVED, WONTFIX,1,2,0,,,
148296,312, ASSIGNED, (null),0,1,1,,,
148935,0, RESOLVED, FIXED,1,2,0,,,
149152,8, RESOLVED, FIXED,1,1,0,,,
149204,62, VERIFIED, FIXED,4,1,0,,,
149634,300, VERIFIED, FIXED,3,2,0,,,
149693,56, VERIFIED, FIXED,3,2,0,,,
150483,49, VERIFIED, FIXED,23,4,4,,,
150526,68, VERIFIED, FIXED,5,1,0,,,
151459,122, ASSIGNED, (null),2,3,0,,,
151508,1134, CLOSED, WONTFIX,3,4,0,,,
151861,315, VERIFIED, FIXED,9,3,2,,,
152115,95, VERIFIED, FIXED,2,2,0,,,
152262,299, VERIFIED, FIXED,4,3,0,,,
152313,10, RESOLVED, WONTFIX,1,2,0,,,
152716,60, RESOLVED, FIXED,3,3,1,,,
153266,0, RESOLVED, FIXED,1,2,0,,,
153267,0, RESOLVED, FIXED,1,2,0,,,
153481,26, VERIFIED, FIXED,3,1,1,,,
153844,35, VERIFIED, FIXED,2,2,0,,,
154996,26, VERIFIED, FIXED,4,2,0,,,
155030,26, VERIFIED, FIXED,3,2,0,,,
155122,67, VERIFIED, FIXED,2,3,0,,,
155615,20, VERIFIED, FIXED,2,1,0,,,
155781,279, VERIFIED, FIXED,6,3,1,,,
155813,361, RESOLVED, FIXED,5,3,3,,,
156002,419, CLOSED, FIXED,11,3,1,,,
156354,13, VERIFIED, FIXED,3,3,0,,,
156523,609, ASSIGNED, (null),1,2,0,,,
156553,12, VERIFIED, FIXED,2,1,1,,,
156715,11, VERIFIED, FIXED,2,3,0,,,
156726,11, VERIFIED, FIXED,2,1,1,,,
156746,222, ASSIGNED, (null),2,2,0,,,
156840,0, RESOLVED, FIXED,2,2,0,,,
156850,281, ASSIGNED, (null),4,3,1,,,
156927,7, VERIFIED, FIXED,2,1,1,,,
157034,218, ASSIGNED, (null),0,1,0,,,
157092,279, ASSIGNED, (null),6,2,0,,,
157180,603, ASSIGNED, (null),4,4,0,,,
157582,421, ASSIGNED, (null),2,2,1,,,
157661,275, ASSIGNED, (null),0,1,0,,,
157959,259, RESOLVED, FIXED,7,4,2,,,
157995,41, VERIFIED, FIXED,2,1,1,,,
158022,40, VERIFIED, FIXED,2,1,1,,,
158465,37, VERIFIED, FIXED,2,2,0,,,
158498,17, VERIFIED, FIXED,9,3,2,,,
158532,254, VERIFIED, FIXED,3,3,1,,,
158605,6, ASSIGNED, (null),1,2,0,,,
158656,35, VERIFIED, FIXED,6,4,1,,,
159258,312, VERIFIED, FIXED,32,5,4,,,
161121,112, VERIFIED, FIXED,5,2,0,,,
161404,13, VERIFIED, FIXED,3,2,0,,,
161448,232, RESOLVED, FIXED,2,2,0,,,
161665,55, VERIFIED, FIXED,3,2,0,,,
161984,0, RESOLVED, FIXED,1,2,0,,,
162142,6, VERIFIED, FIXED,2,2,0,,,
162527,4, VERIFIED, FIXED,4,3,0,,,
162572,479, ASSIGNED, (null),5,4,4,,,
162608,1427, RESOLVED, FIXED,17,8,22,,,
162681,2, VERIFIED, FIXED,3,3,0,,,
162702,1, VERIFIED, FIXED,2,2,0,,,
163104,40, VERIFIED, FIXED,2,2,1,,,
163112,40, VERIFIED, FIXED,2,2,1,,,
163114,78, VERIFIED, FIXED,4,2,2,,,
163115,40, VERIFIED, FIXED,2,2,0,,,
163203,211, VERIFIED, FIXED,5,3,0,,,
163479,250, ASSIGNED, (null),4,3,2,,,
163569,225, RESOLVED, WONTFIX,4,2,0,,,
163577,35, VERIFIED, FIXED,2,2,0,,,
163696,175, RESOLVED, WONTFIX,3,2,1,,,
164362,204, RESOLVED, FIXED,5,3,1,,,
164479,203, VERIFIED, FIXED,6,3,1,,,
165431,2, VERIFIED, FIXED,6,2,1,,,
165673,228, CLOSED, FIXED,7,4,3,,,
166699,63, VERIFIED, FIXED,2,2,0,,,
166837,16, VERIFIED, FIXED,10,3,1,,,
166998,61, VERIFIED, FIXED,4,3,1,,,
167027,61, VERIFIED, FIXED,4,2,0,,,
167140,4, VERIFIED, FIXED,2,1,1,,,
167602,59, VERIFIED, FIXED,14,4,2,,,
167636,55, VERIFIED, FIXED,2,1,0,,,
167648,6, RESOLVED, FIXED,1,1,0,,,
167722,55, VERIFIED, FIXED,2,1,0,,,
168010,54, VERIFIED, FIXED,2,2,0,,,
168526,49, VERIFIED, FIXED,2,2,0,,,
168947,45, VERIFIED, FIXED,2,2,1,,,
169429,34, VERIFIED, FIXED,2,1,0,,,
170337,24, VERIFIED, FIXED,3,2,0,,,
170714,105, ASSIGNED, (null),3,2,0,,,
171683,131, VERIFIED, FIXED,17,3,1,,,
172579,4, VERIFIED, FIXED,3,2,0,,,
172752,2, RESOLVED, FIXED,2,2,1,,,
173007,183, VERIFIED, FIXED,16,4,3,,,
173170,104, VERIFIED, FIXED,5,2,1,,,
173457,1041, NEW, (null),9,3,2,,,
173652,116, RESOLVED, FIXED,2,2,0,,,
174674,204, RESOLVED, FIXED,2,2,1,,,
174854,97, RESOLVED, FIXED,3,2,0,,,
175001,26, VERIFIED, FIXED,2,1,0,,,
175002,26, VERIFIED, FIXED,2,1,0,,,
175266,874, VERIFIED, FIXED,15,5,3,,,
175438,1, RESOLVED, FIXED,2,2,0,,,
175526,437, ASSIGNED, (null),17,6,4,,,
175693,913, NEW, (null),14,5,3,,,
175860,98, VERIFIED, FIXED,4,2,0,,,
176024,0, RESOLVED, FIXED,3,2,0,,,
176085,26, RESOLVED, FIXED,2,2,0,,,
176232,94, VERIFIED, FIXED,6,3,0,,,
176397,77, VERIFIED, FIXED,4,1,0,,,
176519,5, RESOLVED, FIXED,1,2,0,,,
176992,1, RESOLVED, FIXED,4,2,1,,,
177113,125, CLOSED, FIXED,5,2,4,,,
177288,84, RESOLVED, FIXED,13,3,1,,,
177321,84, RESOLVED, FIXED,7,2,0,,,
177380,2, RESOLVED, FIXED,1,1,0,,,
177550,26, RESOLVED, FIXED,36,4,6,,,
177813,81, VERIFIED, FIXED,6,3,0,,,
177825,80, VERIFIED, FIXED,14,3,0,,,
177831,41, RESOLVED, FIXED,6,3,2,,,
177897,81, VERIFIED, FIXED,16,4,6,,,
178107,0, RESOLVED, FIXED,2,2,4,,,
178224,77, CLOSED, FIXED,20,3,6,,,
178233,77, VERIFIED, FIXED,5,2,0,,,
178293,77, VERIFIED, FIXED,11,2,0,,,
178685,26, CLOSED, FIXED,2,3,2,,,
179175,37, VERIFIED, FIXED,2,2,0,,,
179295,71, RESOLVED, FIXED,5,2,0,,,
179500,70, VERIFIED, FIXED,12,3,0,,,
180586,28, VERIFIED, FIXED,9,4,0,,,
180622,28, VERIFIED, FIXED,4,2,0,,,
181141,76, VERIFIED, FIXED,5,3,0,,,
181194,26, VERIFIED, FIXED,2,2,0,,,
181320,697, RESOLVED, FIXED,9,4,1,,,
181603,57, VERIFIED, FIXED,4,2,0,,,
181786,99, RESOLVED, WONTFIX,1,1,0,,,
181792,44, VERIFIED, FIXED,2,1,0,,,
181800,56, VERIFIED, FIXED,5,2,1,,,
182225,18, VERIFIED, FIXED,3,2,0,,,
182773,12, RESOLVED, WONTFIX,5,3,0,,,
182868,20, CLOSED, FIXED,5,2,4,,,
182903,0, RESOLVED, WONTFIX,5,4,2,,,
183629,0, RESOLVED, FIXED,4,2,0,,,
183763,0, RESOLVED, FIXED,1,2,0,,,
183980,0, RESOLVED, WONTFIX,2,2,0,,,
184098,5, VERIFIED, FIXED,2,2,0,,,
184179,4, ASSIGNED, (null),1,2,0,,,
184183,40, VERIFIED, FIXED,8,2,0,,,
184262,4, VERIFIED, FIXED,3,1,1,,,
185611,31, VERIFIED, FIXED,10,3,1,,,
185767,367, ASSIGNED, (null),6,4,0,,,
185927,0, RESOLVED, WONTFIX,2,2,0,,,
186166,858, VERIFIED, FIXED,7,2,0,,,
186672,3, VERIFIED, FIXED,6,4,5,,,
188260,3, VERIFIED, FIXED,2,2,0,,,
188261,3, VERIFIED, FIXED,3,2,0,,,
188278,1358, VERIFIED, FIXED,67,6,4,,,
188392,3, VERIFIED, FIXED,5,1,2,,,
188646,844, RESOLVED, FIXED,9,3,1,,,
188884,12, VERIFIED, FIXED,4,2,0,,,
189021,0, RESOLVED, FIXED,1,1,1,,,
189032,0, RESOLVED, FIXED,1,2,0,,,
189406,17, VERIFIED, FIXED,4,2,0,,,
189424,8, RESOLVED, FIXED,2,2,0,,,
189427,0, RESOLVED, FIXED,1,2,0,,,
189437,8, RESOLVED, FIXED,2,2,0,,,
189679,16, VERIFIED, FIXED,6,2,1,,,
189693,7, RESOLVED, FIXED,6,2,0,,,
189917,1, RESOLVED, FIXED,5,3,2,,,
189918,6, RESOLVED, FIXED,5,2,0,,,
189942,15, VERIFIED, FIXED,4,2,0,,,
189956,90, VERIFIED, FIXED,12,7,4,,,
190017,1852, ASSIGNED, (null),1,1,1,,,
190151,0, RESOLVED, FIXED,2,2,0,,,
190246,14, VERIFIED, FIXED,8,2,0,,,
190626,88, VERIFIED, FIXED,10,3,5,,,
190839,0, RESOLVED, FIXED,1,1,0,,,
190854,15, VERIFIED, FIXED,4,2,0,,,
190979,10, VERIFIED, FIXED,5,2,1,,,
191003,9, VERIFIED, FIXED,4,2,0,,,
191227,337, ASSIGNED, (null),1,2,0,,,
191290,0, RESOLVED, FIXED,3,2,1,,,
191364,103, VERIFIED, FIXED,9,4,5,,,
191478,336, ASSIGNED, (null),4,4,2,,,
191605,63, VERIFIED, FIXED,4,3,2,,,
192735,82, VERIFIED, FIXED,8,3,2,,,
193114,50, VERIFIED, FIXED,9,3,3,,,
193293,52, VERIFIED, FIXED,3,3,1,,,
193321,637, NEW, (null),3,3,4,,,
193470,41, VERIFIED, FIXED,2,2,0,,,
193524,4, VERIFIED, FIXED,4,2,0,,,
194023,0, ASSIGNED, (null),2,2,0,,,
194625,316, NEW, (null),1,2,1,,,
194942,54, VERIFIED, FIXED,5,3,1,,,
195494,117, VERIFIED, FIXED,3,3,2,,,
195521,48, VERIFIED, FIXED,4,3,1,,,
196157,42, VERIFIED, FIXED,12,6,5,,,
196333,557, RESOLVED, FIXED,6,5,3,,,
196349,1740, ASSIGNED, (null),2,3,3,,,
196519,2, ASSIGNED, (null),1,2,0,,,
196684,21, VERIFIED, FIXED,3,3,2,,,
196780,1168, ASSIGNED, (null),14,4,9,,,
196799,335, VERIFIED, FIXED,7,2,1,,,
196800,105, VERIFIED, FIXED,9,3,2,,,
196929,21, VERIFIED, FIXED,4,3,3,,,
197149,294, ASSIGNED, (null),2,3,1,,,
197977,13, VERIFIED, FIXED,6,3,3,,,
198016,6, NEW, (null),3,3,1,,,
198258,868, ASSIGNED, (null),3,2,2,,,
198398,48, VERIFIED, FIXED,5,3,1,,,
199104,2, VERIFIED, FIXED,3,2,1,,,
199262,672, ASSIGNED, (null),2,3,1,,,
199450,40, VERIFIED, FIXED,12,5,4,,,
199849,16, RESOLVED, NOT_ECLIPSE,12,4,4,,,
200170,33, VERIFIED, FIXED,3,4,2,,,
200414,31, VERIFIED, FIXED,3,4,3,,,
200811,894, RESOLVED, WONTFIX,7,5,4,,,
201462,40, ASSIGNED, (null),6,5,7,,,
202461,0, RESOLVED, NOT_ECLIPSE,3,2,1,,,
203413,47, VERIFIED, FIXED,9,4,2,,,
203423,47, VERIFIED, FIXED,14,5,4,,,
204157,1718, ASSIGNED, (null),7,3,2,,,
204379,36, VERIFIED, FIXED,2,3,3,,,
204380,37, VERIFIED, FIXED,10,3,2,,,
204403,36, VERIFIED, FIXED,5,5,2,,,
204494,881, ASSIGNED, (null),12,6,8,,,
204513,0, RESOLVED, NOT_ECLIPSE,2,3,2,,,
204548,1160, CLOSED, WONTFIX,3,4,4,,,
204679,182, VERIFIED, FIXED,15,4,2,,,
204873,62, VERIFIED, FIXED,5,3,2,,,
205021,7, RESOLVED, WONTFIX,4,3,2,,,
205038,28, VERIFIED, FIXED,3,3,1,,,
206108,0, RESOLVED, NOT_ECLIPSE,2,3,2,,,
206619,195, VERIFIED, FIXED,9,3,5,,,
207216,0, NEW, (null),3,2,0,,,
207491,46, VERIFIED, FIXED,13,4,4,,,
207853,42, VERIFIED, FIXED,3,1,0,,,
207971,42, VERIFIED, FIXED,5,2,2,,,
209535,0, RESOLVED, NOT_ECLIPSE,1,2,1,,,
209695,28, VERIFIED, FIXED,7,3,1,,,
209721,173, VERIFIED, FIXED,15,4,5,,,
209986,25, VERIFIED, FIXED,4,2,0,,,
210017,0, ASSIGNED, (null),3,2,2,,,
210087,12, ASSIGNED, (null),2,2,1,,,
210517,0, NEW, (null),0,1,0,,,
210519,324, RESOLVED, NOT_ECLIPSE,4,3,2,,,
210525,0, NEW, (null),1,1,1,,,
210533,19, VERIFIED, FIXED,2,1,0,,,
210548,77, VERIFIED, FIXED,3,4,3,,,
210698,12, VERIFIED, FIXED,6,3,1,,,
210708,56, ASSIGNED, (null),2,3,2,,,
210727,1165, NEW, (null),9,5,4,,,
210961,8, VERIFIED, FIXED,4,2,1,,,
210963,8, VERIFIED, FIXED,3,2,1,,,
211214,4, NEW, (null),16,3,2,,,
211496,10, RESOLVED, NOT_ECLIPSE,3,2,1,,,
212111,1363, ASSIGNED, (null),9,6,6,,,
212421,345, RESOLVED, FIXED,1,2,1,,,
212534,1, RESOLVED, NOT_ECLIPSE,3,3,1,,,
212721,643, RESOLVED, FIXED,6,3,1,,,
213275,50, VERIFIED, FIXED,3,2,1,,,
213332,14, RESOLVED, NOT_ECLIPSE,1,2,2,,,
213441,50, VERIFIED, FIXED,3,2,0,,,
213643,0, NEW, (null),0,1,0,,,
214079,35, CLOSED, FIXED,8,4,3,,,
214467,1, RESOLVED, WONTFIX,2,2,1,,,
214724,554, ASSIGNED, (null),2,3,2,,,
214796,111, VERIFIED, FIXED,29,6,4,,,
215253,0, NEW, (null),4,2,1,,,
215420,2, RESOLVED, WONTFIX,2,3,2,,,
215625,741, NEW, (null),11,5,3,,,
215657,20, VERIFIED, FIXED,8,2,0,,,
215672,132, VERIFIED, FIXED,17,5,3,,,
215779,0, ASSIGNED, (null),3,3,2,,,
216038,15, VERIFIED, FIXED,3,2,0,,,
216099,1, ASSIGNED, (null),2,2,1,,,
216105,1050, VERIFIED, FIXED,4,2,0,,,
217861,103, VERIFIED, FIXED,7,2,1,,,
218002,48, VERIFIED, FIXED,3,1,0,,,
218013,55, VERIFIED, FIXED,27,6,4,,,
218479,44, VERIFIED, FIXED,3,1,0,,,
218826,567, NEW, (null),6,3,1,,,
219078,0, ASSIGNED, (null),0,1,1,,,
219418,35, VERIFIED, FIXED,7,3,1,,,
219580,168, ASSIGNED, (null),2,2,2,,,
219731,33, VERIFIED, FIXED,4,2,0,,,
219810,6, ASSIGNED, (null),0,1,0,,,
220709,14, RESOLVED, FIXED,3,3,1,,,
220759,38, RESOLVED, NOT_ECLIPSE,2,2,1,,,
221276,5, RESOLVED, FIXED,2,2,0,,,
222283,1, RESOLVED, NOT_ECLIPSE,3,4,4,,,
222528,4, RESOLVED, WONTFIX,2,2,2,,,
222602,80, VERIFIED, FIXED,10,3,2,,,
222723,0, NEW, (null),0,1,0,,,
224100,27, ASSIGNED, (null),3,2,1,,,
224421,0, ASSIGNED, (null),2,3,2,,,
224577,1801, NEW, (null),19,3,4,,,
224643,32, VERIFIED, FIXED,3,1,0,,,
225053,29, VERIFIED, FIXED,9,5,5,,,
225095,28, VERIFIED, FIXED,5,2,0,,,
225129,28, VERIFIED, FIXED,3,1,0,,,
225132,28, VERIFIED, FIXED,5,2,1,,,
225134,28, VERIFIED, FIXED,5,2,1,,,
225436,6, ASSIGNED, (null),2,2,1,,,
225439,27, VERIFIED, FIXED,4,2,0,,,
225441,27, VERIFIED, FIXED,7,2,1,,,
225442,0, ASSIGNED, (null),2,2,0,,,
225620,26, VERIFIED, FIXED,14,5,3,,,
225665,0, NEW, (null),2,2,0,,,
225668,26, VERIFIED, FIXED,2,2,1,,,
225722,0, ASSIGNED, (null),0,1,0,,,
225749,424, VERIFIED, FIXED,7,2,3,,,
225855,3, RESOLVED, NOT_ECLIPSE,2,2,0,,,
226454,20, VERIFIED, FIXED,3,2,1,,,
226459,25, VERIFIED, FIXED,5,2,1,,,
226462,25, VERIFIED, FIXED,23,3,1,,,
226692,69, NEW, (null),2,3,1,,,
226914,20, VERIFIED, FIXED,4,2,1,,,
226934,20, VERIFIED, FIXED,3,3,1,,,
226993,15, VERIFIED, FIXED,3,2,0,,,
227112,23, VERIFIED, FIXED,3,2,2,,,
227298,33, VERIFIED, FIXED,18,4,4,,,
227423,0, NEW, (null),0,1,0,,,
227498,18, VERIFIED, FIXED,6,3,1,,,
227517,8, ASSIGNED, (null),5,5,6,,,
227565,12, VERIFIED, FIXED,6,3,1,,,
227736,32, VERIFIED, FIXED,3,1,1,,,
227994,114, ASSIGNED, (null),6,3,0,,,
227999,8, VERIFIED, FIXED,3,2,1,,,
228064,8, VERIFIED, FIXED,4,3,2,,,
228865,30, ASSIGNED, (null),0,1,1,,,
229748,18, VERIFIED, FIXED,8,3,1,,,
229792,5, RESOLVED, NOT_ECLIPSE,5,3,1,,,
230040,16, VERIFIED, FIXED,15,3,3,,,
230853,391, RESOLVED, FIXED,51,8,9,,,
231352,20, VERIFIED, FIXED,21,7,10,,,
231609,6, VERIFIED, FIXED,4,2,1,,,
231749,0, NEW, (null),0,1,0,,,
231758,0, NEW, (null),0,1,0,,,
232119,4, VERIFIED, FIXED,3,2,3,,,
232308,4, VERIFIED, FIXED,4,2,1,,,
232474,17, VERIFIED, FIXED,2,2,1,,,
232495,383, RESOLVED, FIXED,56,7,7,,,
232600,381, RESOLVED, FIXED,4,3,3,,,
232746,7, VERIFIED, FIXED,8,5,6,,,
232753,123, VERIFIED, FIXED,4,2,0,,,
232766,301, RESOLVED, FIXED,8,2,1,,,
232822,17, VERIFIED, FIXED,13,3,5,,,
232995,12, VERIFIED, FIXED,8,3,2,,,
232996,13, VERIFIED, FIXED,6,3,2,,,
233168,119, VERIFIED, FIXED,3,1,0,,,
233185,376, VERIFIED, FIXED,6,3,2,,,
233265,0, NEW, (null),0,1,1,,,
233949,0, ASSIGNED, (null),2,2,1,,,
234149,117, VERIFIED, FIXED,6,2,2,,,
234237,5, VERIFIED, FIXED,9,3,2,,,
234335,0, NEW, (null),2,2,2,,,
234375,19, VERIFIED, FIXED,4,2,1,,,
234597,111, NEW, (null),4,3,5,,,
234662,3, VERIFIED, FIXED,6,3,2,,,
234805,0, NEW, (null),0,1,0,,,
234891,131, NEW, (null),4,3,2,,,
235330,12, VERIFIED, FIXED,3,2,1,,,
235661,188, VERIFIED, FIXED,11,6,6,,,
235692,337, ASSIGNED, (null),2,2,1,,,
236441,2, VERIFIED, FIXED,11,5,4,,,
237228,57, RESOLVED, FIXED,5,2,1,,,
237262,93, VERIFIED, FIXED,3,2,1,,,
237452,92, VERIFIED, FIXED,5,1,0,,,
237607,92, VERIFIED, FIXED,4,1,0,,,
237680,1079, NEW, (null),17,9,15,,,
238796,816, RESOLVED, FIXED,10,5,4,,,
239003,443, VERIFIED, FIXED,13,3,2,,,
239008,80, VERIFIED, FIXED,8,2,0,,,
239430,77, VERIFIED, FIXED,3,1,0,,,
239491,76, VERIFIED, FIXED,13,2,0,,,
239534,77, VERIFIED, FIXED,6,3,1,,,
239776,8, ASSIGNED, (null),4,2,1,,,
240333,3, NEW, (null),2,2,2,,,
240387,19, CLOSED, FIXED,5,3,2,,,
240393,19, CLOSED, FIXED,9,3,2,,,
240633,0, RESOLVED, FIXED,5,2,0,,,
240856,321, VERIFIED, FIXED,6,4,2,,,
241512,59, VERIFIED, FIXED,3,1,0,,,
241787,0, NEW, (null),0,1,0,,,
242057,816, RESOLVED, FIXED,6,5,5,,,
242296,767, ASSIGNED, (null),2,2,2,,,
242879,2, RESOLVED, FIXED,3,2,0,,,
243622,0, NEW, (null),0,1,0,,,
243728,0, RESOLVED, FIXED,2,1,0,,,
244185,38, RESOLVED, FIXED,11,3,2,,,
244303,33, VERIFIED, FIXED,4,2,1,,,
244312,4, ASSIGNED, (null),1,2,0,,,
244313,717, RESOLVED, FIXED,13,7,5,,,
244366,45, NEW, (null),3,2,0,,,
244397,288, VERIFIED, FIXED,4,3,1,,,
244527,287, RESOLVED, FIXED,3,3,1,,,
244783,28, VERIFIED, FIXED,4,1,0,,,
245786,0, NEW, (null),0,1,0,,,
245845,274, RESOLVED, FIXED,3,3,1,,,
245846,0, RESOLVED, FIXED,2,2,0,,,
245849,274, RESOLVED, FIXED,4,3,1,,,
245850,274, RESOLVED, FIXED,4,3,2,,,
245852,705, NEW, (null),0,1,1,,,
245854,274, RESOLVED, FIXED,8,3,1,,,
245877,275, RESOLVED, FIXED,4,5,3,,,
246065,272, RESOLVED, FIXED,11,5,4,,,
246092,14, VERIFIED, FIXED,15,4,3,,,
246099,4, RESOLVED, NOT_ECLIPSE,3,2,0,,,
246248,0, ASSIGNED, (null),0,1,1,,,
247623,5, RESOLVED, FIXED,4,2,1,,,
247628,327, RESOLVED, FIXED,12,4,5,,,
247650,4, RESOLVED, FIXED,2,2,1,,,
247992,793, NEW, (null),7,4,3,,,
248121,2, RESOLVED, FIXED,6,2,0,,,
248135,722, VERIFIED, FIXED,12,4,4,,,
248210,252, VERIFIED, FIXED,21,4,3,,,
248225,646, ASSIGNED, (null),4,3,2,,,
248892,218, NEW, (null),1,2,1,,,
249448,243, RESOLVED, FIXED,5,3,1,,,
249473,530, RESOLVED, FIXED,6,3,2,,,
249684,1656, RESOLVED, WONTFIX,2,2,1,,,
249733,239, RESOLVED, FIXED,5,3,1,,,
250285,11, RESOLVED, FIXED,3,2,0,,,
250707,0, RESOLVED, FIXED,3,3,8,,,
251034,28, RESOLVED, FIXED,6,2,1,,,
251061,0, NEW, (null),1,2,1,,,
251468,38, RESOLVED, FIXED,2,2,1,,,
252100,1, NEW, (null),1,1,1,,,
254616,0, NEW, (null),0,1,0,,,
254683,613, NEW, (null),3,3,2,,,
255088,203, RESOLVED, FIXED,10,5,3,,,
255200,1, RESOLVED, FIXED,5,2,1,,,
255230,103, RESOLVED, NOT_ECLIPSE,4,4,2,,,
255616,196, RESOLVED, FIXED,2,2,2,,,
255814,194, RESOLVED, FIXED,8,4,2,,,
255836,194, RESOLVED, FIXED,5,4,1,,,
255959,193, RESOLVED, FIXED,5,3,1,,,
255981,193, RESOLVED, FIXED,8,3,4,,,
256080,193, RESOLVED, FIXED,3,3,1,,,
256081,193, RESOLVED, FIXED,5,3,1,,,
256396,528, RESOLVED, FIXED,7,2,0,,,
256521,0, NEW, (null),1,2,1,,,
256562,2, RESOLVED, FIXED,12,4,2,,,
256742,0, RESOLVED, FIXED,2,2,1,,,
256805,47, NEW, (null),2,2,1,,,
256806,0, NEW, (null),0,1,0,,,
256961,0, NEW, (null),0,1,0,,,
256964,1601, NEW, (null),1,2,2,,,
256972,629, ASSIGNED, (null),5,2,0,,,
257061,0, NEW, (null),0,1,0,,,
257062,224, RESOLVED, FIXED,7,3,1,,,
257160,73, RESOLVED, FIXED,5,2,1,,,
257172,659, RESOLVED, FIXED,6,4,3,,,
257420,180, RESOLVED, FIXED,11,4,4,,,
257503,179, RESOLVED, FIXED,4,2,1,,,
257696,0, RESOLVED, FIXED,2,2,1,,,
257914,0, NEW, (null),1,1,0,,,
258296,0, ASSIGNED, (null),0,1,0,,,
258406,575, NEW, (null),3,3,1,,,
258929,421, NEW, (null),1,1,1,,,
258941,167, RESOLVED, FIXED,9,3,1,,,
259074,139, NEW, (null),2,2,1,,,
259172,20, ASSIGNED, (null),0,1,1,,,
259237,1349, ASSIGNED, (null),1,1,1,,,
260517,0, NEW, (null),0,1,0,,,
260708,209, RESOLVED, NOT_ECLIPSE,3,3,1,,,
260800,0, NEW, (null),1,1,0,,,
260920,328, RESOLVED, FIXED,3,2,0,,,
261430,134, RESOLVED, FIXED,9,5,6,,,
262431,0, NEW, (null),0,1,0,,,
262747,14, NEW, (null),3,2,1,,,
262796,0, NEW, (null),0,1,0,,,
263283,575, NEW, (null),6,3,2,,,
263479,1, RESOLVED, FIXED,6,3,4,,,
263621,1, RESOLVED, FIXED,6,2,2,,,
263630,11, RESOLVED, FIXED,2,1,0,,,
263631,1, RESOLVED, FIXED,4,2,4,,,
263645,5, RESOLVED, FIXED,3,2,1,,,
263646,1, RESOLVED, FIXED,2,2,1,,,
263702,208, VERIFIED, FIXED,13,3,5,,,
264081,0, NEW, (null),0,1,0,,,
264484,0, RESOLVED, FIXED,6,4,2,,,
265011,0, NEW, (null),0,1,1,,,
265095,3, RESOLVED, FIXED,4,2,0,,,
265491,104, RESOLVED, FIXED,3,3,1,,,
265839,99, RESOLVED, FIXED,2,3,1,,,
265957,97, RESOLVED, FIXED,2,2,1,,,
266477,1605, ASSIGNED, (null),44,10,10,,,
267079,0, ASSIGNED, (null),4,3,2,,,
267373,0, NEW, (null),0,1,0,,,
267793,0, NEW, (null),1,1,0,,,
268063,5, NEW, (null),1,1,0,,,
268065,0, NEW, (null),0,1,0,,,
268321,84, VERIFIED, FIXED,60,7,5,,,
