BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
99065,2143, RESOLVED, WORKSFORME,7,3,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
99141,735, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
99425,362, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
99445,273, RESOLVED, WORKSFORME,5,2,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
99481,2, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
99706,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
99722,0, CLOSED, WORKSFORME,3,2,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
99911,29, RESOLVED, WORKSFORME,8,3,1,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
100075,611, RESOLVED, WORKSFORME,6,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
100193,391, VERIFIED, WORKSFORME,8,5,2,NEW > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
100356,281, RESOLVED, WORKSFORME,7,4,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > INVALID > --- > WORKSFORME, NEW (---) > RESOLVED (INVALID) > REOPENED (---) > RESOLVED (WORKSFORME) , 
100359,257, RESOLVED, WORKSFORME,7,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
100360,735, RESOLVED, WORKSFORME,6,4,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
100371,0, RESOLVED, WORKSFORME,8,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
100383,292, RESOLVED, WORKSFORME,5,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
100469,0, CLOSED, WORKSFORME,2,2,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
100570,362, RESOLVED, WORKSFORME,3,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
100574,1963, CLOSED, WORKSFORME,5,5,1,NEW > CLOSED, --- > WORKSFORME, NEW (---) > CLOSED (WORKSFORME) , 
100582,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
100594,6, VERIFIED, WORKSFORME,4,2,0,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > INVALID > --- > WORKSFORME, , 
100604,747, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > LATER > --- > WORKSFORME, NEW (---) > RESOLVED (LATER) > REOPENED (---) > RESOLVED (WORKSFORME) , 
100683,370, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
100903,359, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
100960,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101107,1113, ASSIGNED, (null),5,2,1,NEW > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > NEW > ASSIGNED, --- > WORKSFORME > ---, , 
101224,2395, RESOLVED, WORKSFORME,20,5,7,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > LATER > --- > WORKSFORME, , 
101432,193, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101440,830, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
101449,650, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101470,0, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101672,39, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101727,325, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101768,1424, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
101834,0, RESOLVED, FIXED,11,3,1,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
102042,8, VERIFIED, WORKSFORME,5,3,2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
102098,120, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102412,270, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102462,201, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102465,188, CLOSED, WORKSFORME,8,4,1,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
102503,854, RESOLVED, WORKSFORME,4,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102708,749, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102715,275, RESOLVED, FIXED,6,3,1,NEW > RESOLVED > REOPENED > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
102716,3, RESOLVED, WORKSFORME,4,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102772,1505, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > REMIND > WORKSFORME, , 
102796,0, RESOLVED, WORKSFORME,5,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102925,1370, RESOLVED, WORKSFORME,11,8,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
102960,13, RESOLVED, WORKSFORME,4,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
103217,20, RESOLVED, WORKSFORME,4,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
103580,706, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
103690,5, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
103856,1921, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104002,1134, NEW, (null),6,6,2,NEW > RESOLVED > REOPENED > NEW, --- > WORKSFORME > ---, , 
104048,2, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104148,4, RESOLVED, WORKSFORME,3,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104216,267, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
104275,1375, RESOLVED, WORKSFORME,3,2,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104574,1, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104620,13, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104894,6, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
104997,9, RESOLVED, WORKSFORME,3,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105065,0, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105117,245, RESOLVED, WORKSFORME,3,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105287,8, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105288,991, RESOLVED, WORKSFORME,6,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105302,9, RESOLVED, WORKSFORME,8,3,6,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
105303,692, RESOLVED, WONTFIX,13,2,0,NEW > RESOLVED > REOPENED > RESOLVED > CLOSED > REOPENED > NEW > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > REMIND > --- > WONTFIX, , 
105327,239, RESOLVED, WORKSFORME,15,3,2,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
105340,238, RESOLVED, WORKSFORME,8,3,2,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
105344,686, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105465,203, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105515,1356, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105672,99, RESOLVED, WORKSFORME,4,4,1,NEW > ASSIGNED > NEW > RESOLVED > REOPENED > RESOLVED, --- > REMIND > --- > WORKSFORME, , 
105699,1904, RESOLVED, WORKSFORME,12,7,7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105760,17, RESOLVED, WORKSFORME,3,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
105983,238, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
106029,341, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
106076,685, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
106168,3, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
106227,19, RESOLVED, WORKSFORME,12,4,5,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
106316,163, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
106396,2158, RESOLVED, WORKSFORME,62,22,28,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
106539,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
106587,55, CLOSED, WORKSFORME,2,2,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
106604,1, RESOLVED, WORKSFORME,6,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
106666,591, RESOLVED, WORKSFORME,2,3,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
106723,20, RESOLVED, WORKSFORME,6,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
106747,1419, CLOSED, WORKSFORME,7,4,1,NEW > ASSIGNED > NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
106753,677, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
106806,315, RESOLVED, WORKSFORME,5,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107103,1364, RESOLVED, WORKSFORME,2,1,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107137,0, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107240,0, RESOLVED, WORKSFORME,4,3,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
107333,60, CLOSED, WORKSFORME,10,4,5,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
107431,19, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107441,4, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107442,1027, RESOLVED, WORKSFORME,6,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107529,152, RESOLVED, WORKSFORME,6,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107640,1358, RESOLVED, WORKSFORME,3,3,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
107716,212, RESOLVED, WORKSFORME,4,2,2,NEW > RESOLVED > CLOSED > REOPENED > RESOLVED, --- > INVALID > --- > WORKSFORME, , 
107801,303, RESOLVED, WORKSFORME,7,5,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107929,582, RESOLVED, WORKSFORME,6,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
107954,19, RESOLVED, WORKSFORME,7,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
107972,210, RESOLVED, WORKSFORME,3,2,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108150,0, RESOLVED, WORKSFORME,4,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108443,204, RESOLVED, WORKSFORME,5,5,1,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
108528,130, RESOLVED, WORKSFORME,1,1,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
108679,287, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
108710,655, RESOLVED, WORKSFORME,6,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
108746,39, RESOLVED, WORKSFORME,5,2,1,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, , 
108753,2, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108810,11, RESOLVED, WORKSFORME,4,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108862,402, RESOLVED, WORKSFORME,3,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108864,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108897,644, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
108910,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109033,152, RESOLVED, WORKSFORME,7,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109082,24, RESOLVED, WORKSFORME,3,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109218,221, RESOLVED, WONTFIX,13,3,0,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WONTFIX, , 
109272,283, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109278,112, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109320,301, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109351,14, RESOLVED, WORKSFORME,6,3,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109380,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109550,763, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109649,355, RESOLVED, WORKSFORME,5,4,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109675,0, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
109679,125, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109764,2, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
109854,816, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (---) > RESOLVED (WORKSFORME) , 
109915,1326, RESOLVED, WORKSFORME,4,3,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
110004,639, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
110053,203, RESOLVED, WORKSFORME,4,4,2,NEW > ASSIGNED > NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
110262,1296, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
110292,638, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
110345,181, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
110417,257, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
110448,6, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
110543,21, RESOLVED, WORKSFORME,4,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
110546,666, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
110562,101, VERIFIED, WORKSFORME,3,2,0,NEW > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
110617,703, RESOLVED, WORKSFORME,3,4,2,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
110727,177, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111110,0, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111206,627, RESOLVED, WORKSFORME,2,2,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
111272,125, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111273,5, RESOLVED, WORKSFORME,3,2,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111367,15, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111478,1647, RESOLVED, WORKSFORME,5,5,1,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
111593,146, CLOSED, WORKSFORME,3,2,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
111675,221, RESOLVED, FIXED,8,3,1,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
111746,1322, RESOLVED, WORKSFORME,4,2,7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111747,1285, RESOLVED, WORKSFORME,8,5,7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111787,8, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111826,167, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
111881,1957, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
111957,842, RESOLVED, WORKSFORME,14,7,10,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
112081,562, VERIFIED, FIXED,21,3,4,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > REOPENED > NEW > ASSIGNED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME > --- > LATER > --- > FIXED, , 
112087,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
112091,785, RESOLVED, WORKSFORME,4,2,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
112132,163, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
112394,2, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
112414,20, RESOLVED, WORKSFORME,3,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
112438,1273, RESOLVED, WORKSFORME,4,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
112618,227, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
112902,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
113046,154, RESOLVED, WORKSFORME,7,5,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
113133,0, RESOLVED, WORKSFORME,1,1,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
113252,161, RESOLVED, WORKSFORME,16,4,4,NEW > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > FIXED > --- > WORKSFORME, , 
113337,1237, RESOLVED, WORKSFORME,4,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
113446,2006, RESOLVED, WORKSFORME,10,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
113515,451, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
113527,1231, RESOLVED, WORKSFORME,5,3,2,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
113627,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
113651,309, RESOLVED, WORKSFORME,10,3,0,NEW > RESOLVED > REOPENED > ASSIGNED > NEW > RESOLVED, --- > INVALID > --- > WORKSFORME, , 
113674,323, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
113994,6, RESOLVED, WORKSFORME,5,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114114,0, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114141,68, RESOLVED, WORKSFORME,12,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114160,72, CLOSED, WORKSFORME,7,2,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
114256,121, RESOLVED, WORKSFORME,5,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114306,74, RESOLVED, WORKSFORME,8,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114310,1257, RESOLVED, WORKSFORME,8,6,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114316,143, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114362,344, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114433,8, CLOSED, WORKSFORME,14,5,4,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
114477,65, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114529,1, RESOLVED, WORKSFORME,6,3,2,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
114979,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
114987,33, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
